sentence,id,year,HasGroup
"Cela commence par des gestes déplacés et des remarques humiliantes ou condescendantes, mais ne s'arrête pas là, comme en témoignent des centaines de femmes dans les médias.»

Insomnia n’en est pas à sa première campagne.",22376,,"[[132, 155, 'HasGroup']]"
"«L’occasion de rappeler toutes les propositions que nous avons portées ou soutenues, qui ont été adoptées souverainement par l’Assemblée nationale, mais qui auront été supprimées par le recours aux 49.3″, font valoir les socialistes.",22381,,"[[217, 232, 'HasGroup']]"
"«On ne peut pas dire que cela soulève l'enthousiasme de mes collègues, rapporte un député PS.",22388,,"[[90, 92, 'HasGroup']]"
Gratuit pour les abonnés. ],22389,,"[[13, 24, 'HasGroup']]"
Les personnes arrivant du Royaume-Uni sont soumises jusqu’à présent à la présentation d’un test de moins de quarante-huit heures.,22400,,"[[0, 37, 'HasGroup']]"
"«C'est la journée de mobilisation la plus importante depuis le début de l'année», s'est réjoui François Chérèque (CFDT).",22403,,"[[114, 118, 'HasGroup']]"
Nous acceptons comme allant de soi la définition que les riches donnent des pauvres.,22405,,"[[53, 63, 'HasGroup'], [72, 83, 'HasGroup']]"
"Venue du monde de la nuit, je connaissais les petits casseurs qui venaient fourguer manteaux de fourrure et bijoux volés aux filles du bar.» Elle a donc suivi Mesrine, alias «Bruno», dans sa fuite en Italie, au Maroc et à Londres, dans ses planques minables du XVIIIe à jouer au Mastermind, à dîner sur la table en formica des plats mijotés, à dormir sur un matelas en mousse et à regarder les infos télévisées «commentées par Jacques».",22406,,"[[42, 61, 'HasGroup']]"
Les joueurs déposent leurs jetons sur les cases correspondantes.,22407,,"[[0, 11, 'HasGroup']]"
"Mais l'organisation patronale plaide avant tout pour une «réforme importante», aboutissant à un mécanisme permettant de «mieux indemniser ceux qui en ont le plus besoin et moins ceux qui en ont le moins besoin».",22425,,"[[5, 29, 'HasGroup'], [138, 168, 'HasGroup'], [178, 209, 'HasGroup']]"
"Parmi eux, les drapeaux orange de la CFDT.",22427,,"[[34, 41, 'HasGroup']]"
"Quant à Philippe Vigier, porte-parole de l'UDI, il «estime que l'ampleur de l'échec de François Hollande sur le chômage exige de sa part une rupture totale avec la politique qu'il a menée depuis son arrivée au pouvoir.",22429,,"[[41, 46, 'HasGroup']]"
"Lorsqu'il était président de la métropole, Collomb avait négocié le ralliement des maires de droite de l'Ouest lyonnais, mais rien ne dit que cette alliance survivra dans les urnes.",22435,,"[[79, 119, 'HasGroup']]"
"Même en déconfiture économique, c’est à la France de dire aux Européens qu’il n’est pas temps de rompre avec l’Union mais de réaliser qu’elle est la première puissance économique mondiale, qu’ils ne peuvent plus automatiquement compter sur la protection militaire des Etats-Unis et que leur unité est la condition de leur force et de leur sécurité.",22442,,"[[58, 71, 'HasGroup']]"
"«Avec une puissance de feu comme la nôtre, les hadjis peuvent toujours se pointer», fait l'un des soldats en armant son M16.",22443,,"[[43, 53, 'HasGroup']]"
Les relations entre Euro-Américains et Indiens vont se durcir.,22445,,"[[20, 35, 'HasGroup'], [39, 46, 'HasGroup']]"
"Ce qui ne bouge pas vraiment non plus, c’est le statut des femmes.",22447,,"[[55, 65, 'HasGroup']]"
"»

Elle poursuit : « Les CRS semblent paumés [...].",22449,,"[[21, 28, 'HasGroup']]"
Quel effet a l’obtention d’une place en crèche sur la situation professionnelle des femmes?,22463,,"[[80, 90, 'HasGroup']]"
"Celle que les Romains nommaient Mare Nostrum serait plutôt, selon le linguiste Louis-Jean Calvet, «linguae nostrae», «nos langues».",22468,,"[[10, 21, 'HasGroup']]"
"Devant les étudiants, le député des Landes a dénoncé «un élargissement mené en dépit du bon sens».",22469,,"[[7, 20, 'HasGroup']]"
"Des délais qui pénalisaient au premier chef les familles modestes ou les patients faisant l'objet d'un suivi médical régulier, dont l'avance des dépenses pèse sur les budgets.",22477,,"[[44, 65, 'HasGroup'], [69, 125, 'HasGroup']]"
"«Mais la circonscription n'est pas acquise à la gauche», fait volontiers remarquer l'entourage du candidat du PS.",22480,,"[[107, 112, 'HasGroup'], [45, 54, 'HasGroup']]"
"Analyse
Rachat de RTT: au Sénat, la droite «assume parfaitement de mettre un coin dans les 35 heures»
Politique
2 août 2022
abonnés
Les sénateurs ont déjà droitisé la copie de l’Assemblée en y ajoutant de vieilles marottes de LR, comme la monétisation des RTT ou la pérennisation du plafonnement à 7 500 euros de la défiscalisation des heures supplémentaires.",22483,,"[[132, 145, 'HasGroup'], [33, 42, 'HasGroup']]"
"En sus, Mancel s'est offert en 1998 une exclusion du RPR pour avoir appelé à une alliance avec l'extrême droite.",22504,,"[[95, 111, 'HasGroup']]"
"Des vacanciers d'un jour, qui vont à la mer pour 1 euro.",22509,,"[[0, 24, 'HasGroup']]"
Les médecins universitaires sont par exemple payés 200 euros de plus par garde que les praticiens hospitaliers et les libéraux ont obtenu la défiscalisation d’une partie ou de l’intégralité de leur revenus pour la permanence des soins.,22510,,"[[0, 27, 'HasGroup'], [83, 110, 'HasGroup'], [114, 126, 'HasGroup']]"
Le Premier ministre a renouvelé ses critiques contre les 35 heures instaurées il y a dix ans par l'actuel maire de Lille et chef du PS.,22511,,"[[129, 134, 'HasGroup']]"
"Nicolas Sarkozy veut rallier à lui les électeurs du Front national mais sa stratégie anti-Hollande pourrait aussi être de faire se rallier au candidat socialiste des personnalités emblématiques de son camp, Claude Guéant, Brice Hortefeux, les époux Balkany - pour le compromettre.",22515,,"[[35, 66, 'HasGroup']]"
"« Alors que seulement 20% des personnes prostituées dans l'espace public étaient de nationalité étrangère en 1990, elles en représentent aujourd'hui, et depuis les années 2000, près de 90%.",22522,,"[[26, 51, 'HasGroup']]"
"Favorable à la concomitance de la présidentielle et des législatives, le PRG a finalement jugé que la démarche de Jospin «n'était pas contraire à la logique du régime présidentiel».",22523,,"[[70, 76, 'HasGroup']]"
"Mais de là à en faire toute une histoire… C’est pourtant bien ce à quoi se sont livrés les élus de la communauté de communes Terres du Lauragais, près de Toulouse, en votant le 11 juillet dernier une «taxe couches-culottes».",22524,,"[[87, 144, 'HasGroup']]"
"La gauche réformiste n’a jamais cessé d’y veiller et de mettre en œuvre ce système, comme sous le gouvernement Jospin.",22531,,"[[0, 20, 'HasGroup']]"
"Concernant l'UMP, il prendra sa décision en juin, quand seront achevés les travaux de révision des statuts du parti.",22535,,"[[11, 16, 'HasGroup'], [107, 115, 'HasGroup']]"
"Ces jeunes font partie de notre avenir.»

Le salon de détente est accueillant.",22541,,"[[0, 10, 'HasGroup']]"
"Un comité politique LR se tiendra ce lundi à 10h30, puis un bureau politique à 17h.",22549,,"[[20, 22, 'HasGroup']]"
Cela reviendrait à expulser toutes les personnes mises sur écoute.,22553,,"[[28, 65, 'HasGroup']]"
"Notre chagrin est immense», a écrit le président du Modem et désormais haut-commissaire au Plan.",22567,,"[[49, 57, 'HasGroup']]"
"Apeurés par la déferlante de journalistes, les parents comme les oncles de Maxime ont quitté Le Bosc-Roger-en-Roumois (Eure), 3 200 habitants, escortés par les gendarmes et dissimulés derrière de grands draps blancs.",22569,,"[[156, 169, 'HasGroup']]"
"C'était la priorité des priorités vendredi, rue de Grenelle : lors de son allocution, jeudi, Macron a annoncé un service de garde pour que les personnes «indispensables à la gestion de la crise sanitaire puissent continuer à travailler».",22578,,"[[139, 203, 'HasGroup']]"
Qu’en est-il des communes avec une importante proportion de retraités ?,22587,,"[[57, 69, 'HasGroup']]"
"Mais à une condition, souligne son entourage: que l’UMP organise pour désigner son candidat des primaires ouvertes à tous les électeurs de droite et du centre-droit.",22590,,"[[50, 55, 'HasGroup'], [117, 164, 'HasGroup']]"
"Du «triomphe annoncé» dans le Sunday Telegraph (conservateur) à un «adieu Bling, bonjour les piques contre les riches» du Sunday Times (centre droit), l'ensemble de la presse britannique a depuis plusieurs jours déjà enterré Sarkozy, rappelant qu'en cas de défaite au second tour, il serait «le premier président à ne remplir qu'un seul mandat depuis Valéry Giscard d'Estaing, battu par François Mitterrand en 1981».",22595,,"[[107, 117, 'HasGroup']]"
"«Des Noirs, jeunes réfugiés et musulmans dans un village où la moitié de la population a plus de 60 ans, ça a fait causer dans les chaumières», raconte Micheline, 66 ans, l'une des bénévoles de l'antenne locale des Restos du cœur.",22597,,"[[1, 10, 'HasGroup'], [12, 27, 'HasGroup'], [31, 40, 'HasGroup']]"
"Il y a de plus en plus de situations «limites», qui laissent les médecins «pas tranquilles», au bord du signalement («on ne peut pas se dire qu'il ne va rien se passer»).",22599,,"[[61, 73, 'HasGroup']]"
Une partie (14%) des électeurs de Bayrou de 2007 se sont cette fois abstenus: ce n'est pas en proposant de durcir les accords de Schengen qu'ils reviendront dans le giron de la droite.,22600,,"[[174, 183, 'HasGroup']]"
"A écouter le président de Rhône-Alpes, on imagine volontiers la Droite accomplir cette mission.",22601,,"[[61, 70, 'HasGroup']]"
"Une baisse regrettée par plusieurs associations écologistes qui ont qualifié cette journée de «cache-misère», et dénoncé «de nombreuses contradictions entre les déclarations et les actes concrets», citant notamment «l'incroyable suppression des maigres aides aux transports collectifs», qui pourrait être annoncée jeudi dans le budget 2004.",22602,,"[[25, 59, 'HasGroup']]"
"Les Gaulois n’étaient pas plus français que les Romains n’étaient italiens, d’autant que le territoire de la Gaule ne correspond pas à l’actuel territoire français dont les frontières ont évolué au cours des siècles.",22609,,"[[0, 11, 'HasGroup'], [44, 55, 'HasGroup']]"
Quels ménages âgés aujourd’hui peuvent payer 6 000 euros par mois pour bénéficier d’un environnement adapté à leur état de santé ?,22615,,"[[0, 18, 'HasGroup']]"
"C'est fou ce que ça rapporte, les petits, sans compter les grandes clameurs médiatiques contre les «pédocriminels»; des affreux, certes.",22631,,"[[95, 114, 'HasGroup']]"
"""La gauche voit disparaître le scénario annoncé par les instituts de sondage, qui prédisaient pour DSK une quasi-élection de maréchal au printemps 2012"", selon l'éditorialiste.",22632,,"[[1, 10, 'HasGroup']]"
"Selon François-Marie Banier, l’homme a été placé en cellule de dégrisement et a reconnu devant les policiers qu’il avait insulté et frappé le photographe.",22637,,"[[95, 108, 'HasGroup']]"
"Concrètement, le texte, adopté le 5 juillet sans remous par le Sénat, concerne tous les délinquants ou criminels répondant d'une infraction passible de trois ans ou plus d'emprisonnement.",22642,,"[[79, 186, 'HasGroup']]"
"Dans un communiqué, Edouard de Rothschild évoque «certains actionnaires historiques» mais aussi «de nouveaux actionnaires qui font leur entrée parmi lesquels des professionnels du monde des médias».",22644,,"[[50, 83, 'HasGroup'], [158, 196, 'HasGroup']]"
"Ce sondage ""Mercure"", donne Nicolas Sarkozy en tête, Ségolène Royal éliminée, et François Bayrou et Jean-Marie Le Pen au coude à coude, avec une «conjoncture positive» pour le leader du FN.",22649,,"[[183, 188, 'HasGroup']]"
"A Paris, Lyon ou Nice, la même faune ambitionnait de «casser du Marocain» après la demi-finale France-Maroc.",22663,,"[[61, 72, 'HasGroup']]"
"Les délais d’attente pour avoir un rendez-vous avec un psy sont parfois de plusieurs mois, tandis que les centres médico-psychologiques (CMP) sont débordés et que les infirmières et infirmiers scolaires restent largement en sous-effectifs.",22664,,"[[163, 202, 'HasGroup']]"
"Sans l’assumer, le gouvernement veut trier les étudiants à l’entrée de l’université et empêcher des jeunes, toujours les mêmes, de faire des études.",22666,,"[[43, 56, 'HasGroup'], [96, 106, 'HasGroup']]"
Un tel geste permet à Nicolas Sarkozy de ne pas se défausser tout en se protégeant des «paquets de mer» qui vont balayer le mouvement gaulliste.,22670,,"[[121, 143, 'HasGroup']]"
"« Mais là, il faut une proposition de la Commission et elle fera tout pour être présente, ce qui ne plaira pas forcément aux ministres », décrypte un diplomate.",22671,,"[[121, 134, 'HasGroup']]"
Une large majorité de Français estiment être mieux représentés.,22677,,"[[0, 30, 'HasGroup']]"
"Le tournant une fois pris, cette identification non seulement à Israël, mais aussi à la politique de gouvernements de plus en plus à droite, s'accentue au fil des années, si bien qu'au grand dam d'Enderlin, ni le Crif ni le Consistoire n'émettent plus de réserves devant la politique annexionniste du Likoud et de ses alliés religieux.",22679,,"[[210, 217, 'HasGroup'], [221, 235, 'HasGroup'], [298, 307, 'HasGroup'], [314, 334, 'HasGroup']]"
"Les conditions de ressources financières ont été rehaussées, exigeant des étudiants de justifier de 7 685 euros annuels sur un compte en banque.",22680,,"[[70, 83, 'HasGroup']]"
"Les étudiants ont besoin d’une hausse de leur pouvoir d’achat.» Imane Ouelhadj, présidente de l’Union nationale des étudiants de France (Unef), parle de «poudre de perlimpinpin» : «Aujourd’hui on sait qu’il n’y a pas assez d’argent sur la table, alors on préfère donner des clopinettes aux étudiants plutôt que de vraiment se questionner sur ce qui se passe dans l’enseignement supérieur.»
Angle mort de l’arsenal du gouvernement à ce stade : les étudiants non boursiers.",22692,,"[[0, 13, 'HasGroup'], [286, 299, 'HasGroup'], [443, 470, 'HasGroup']]"
La mesure risque de toucher directement les étudiants de milieux modestes.,22694,,"[[40, 73, 'HasGroup']]"
