id,text,outlet,country,year,labels,categories
9522,"Die Zahl der Arbeitsplätze für gering qualifizierte Arbeitskräfte ist in Westdeutschland seit 1976 von etwa 8,5 Millionen um über drei Millionen gesunken.",Zeit,Germany,1995,unskilled or unqualified;wage and salary earners,labor_market_position;socio_economic_position
8906,"Certes, les preuves sont difficiles à obtenir, puisque Damas bloque systématiquement le travail des enquêteurs de l’ONU",Figaro,France,2012,wage and salary earners,labor_market_position
4187,"Il faut capter l'attention de l'internaute très rapidement en ayant une expression claire, précise et courte.",Parisien,France,2000,,
5302,Il y a aussi parmi les appels à manifester des organisations d'extrême gauche qui ne sont pas parangons.,Figaro,France,2002,,
2924,"C'est un grand paresseux actif et doué du siècle dernier, qui sait que les femmes sont presque toutes provisoires et que les SDF travaillent parfois pour la police.---Love and Stress de Marco Koskas Robert Laffont, 18,10 EUR.",Figaro,France,2002,homeless;women,identities;real_estate_ownership
6589,"berichten altorientalische Quellen vom Auftauchen griechischer Piraten vor der levantinischen und kilikischen Küste, die für Unruhe sorgen.",Welt,Germany,2008,"offenders, criminals, prisoners and/or accused people",social_deviance
1811,"Rund 70 000 Jobs könnten in der britischen Finanzbranche verloren gehen, falls die Regierung des Landes den freien Handelszugang zu europäischen Märkten opfert, um die Kontrolle bei der Zuwanderung wiederzuerlangen.",SZ,Germany,2016,entrepreneurs,labor_market_position
3487,"A l'heure actuelle, comme la majorité des analystes pétroliers considèrent qu'Ariel Sharon n'est pas encore prêt ' à payer le prix de la paix ', ils s'attendent à une période de fortes turbulences pour les prix de l'or noir.---Au moins, au coeur de cette conjoncture agitée, l'Opep, confortée par le retour de Chavez, reste-t-elle au centre de l'échiquier pétrolier.",Figaro,France,2002,other professions,profession
7420,---Die Zahl erstmalig ärztlich behandelter Adipositas-Fälle sei bei den Jungen im Jugendalter um mehr als die Hälfte und bei den Mädchen im Grundschulalter um knapp ein Drittel gestiegen.---Ausgewertet wurden ambulante und stationäre Behandlungsdaten von rund 19 000 Kindern und Jugendlichen in den Jahren 2018 bis 2021.,Bild,Germany,2022,"men;minors, including children and pupils;patients;women;youth, including students and apprentices",age_and_family_status;identities;social_roles_and_behavior
3142,"« Même si tout cela n'est pas encore d'actualité, c'est vrai qu'on garde un oeil sur les coureurs de l'ACBB, confie le directeur sportif de Cofidis.",Parisien,France,2000,athletes,profession
1325,Doch das Gefühl für unsere Strukturprobleme ist bei vielen Menschen geschwunden.,Welt,Germany,2008,,
4313,"Entrée 30 F, gratuit pour les moins de 12 ans.",Parisien,France,2000,"minors, including children and pupils",age_and_family_status
7495,"Illegal eingereiste Ausländer werden ausgewiesen, Burkas in der Öffentlichkeit verboten.---  Bildung: Rückkehr zum dreigliedrigen Schulsystem (Gymnasien, Haupt- und Realschulen).",Bild,Germany,2022,"offenders, criminals, prisoners and/or accused people;people with an immigration background, including immigrants",identities;social_deviance
8703,"A titre individuel, les militaires vivent dans la peur d’une dénonciation ou d’une machination, évitant de parler entre eux et ne faisant confiance à personne.",MondeDiplo,France,1999,soldiers,profession
8692,L’opposition dénonce même des « distributions d’armes ».,MondeDiplo,France,1999,politicians and high-ranking officials,profession
9159,"Des centaines d’internautes se sont indignées tour à tour des questions posées, ainsi que des dessins utilisés pour illustrer les réponses des sondés.",Liberation,France,2001,,
5542,Une belle performance qui confirme l'excellente formation des éducateurs et entraîneurs compiégnois pour les équipes de jeunes.,Parisien,France,2000,"athletes;teachers and educators;youth, including students and apprentices",age_and_family_status;profession
6173,"Fehlt es nicht eher an einem Wertegerüst, das den Menschen vor Gewaltausbrüchen dieser Art bewahrt?",Welt,Germany,2008,,
1541,"Wohl im Nachhinein erfolgte aus Kairo auch die entsprechende Anweisung von oben: ""Wir ließen dies zu, um dem Hungerleiden der palästinensischen Bevölkerung Erleichterung zu verschaffen"", erklärte am Vormittag Ägyptens Präsident Husni Mubarak.",Welt,Germany,2008,,
2682,"November, in dem der Kanadier darauf hinwies, dass nach Wada-Informationen Sportlern in der Firma Blut abgenommen und in Blutplasma zum Zweck der Reinfusion umgewandelt werde.",Welt,Germany,2008,athletes,profession
9526,"Sicher gibt es auch Frauen, die freiwillig und sogar gerne als Sexarbeiterin ihr Geld verdienen.",Welt,Germany,2017,sex workers;women,identities;profession
6314,"Der braucht bloß PC und Modem einzuschalten und in Bonn die Nummer 26 56 73 anzuwählen, und schon ist er drin in der Zentrale der Sozialdemokratie.",Zeit,Germany,1995,,
1192,"Die Deutschen machen es sich nicht einfach und schauen nicht nur in die Zukunft, sondern auch in die Vergangenheit.",Welt,Germany,2008,,
5294,"Au centre de la pièce encombrée d'électronique, une immense carte d'état-major laisse apparaître l'évolution des CRS, des gendarmes mobiles et des compagnies d'intervention représentées par des triangles noirs, des carrés marron et des ronds rouges.",Figaro,France,2002,security forces,profession
1543,"Hitzfeld stellt dem neuen VfL-Coach zudem Fragen, die ihn selbst interessieren.---  Hitzfeld: Wie haben Sie mit den Spielern zum Start gesprochen?",Bild,Germany,2022,athletes,profession
7057,"Die Schließung droht.---Handelsverband-Geschäftsführerin Sabine Hagmann (54): ""Erst Corona, jetzt die Energie-Krise - das drängt unsere Händler und Händlerinnen oft an den Rand ihrer beruflichen Existenz.""",Bild,Germany,2022,entrepreneurs,labor_market_position
2540,Einen Gegenbesuch haben die Minister schon vereinbart.,SZ,Germany,2016,politicians and high-ranking officials,profession
954,---Damit zog er selbstverständlich den Hass radikaler Muslime auf sich.,FAZ,Germany,2021,Muslims;extremists,identities;social_deviance
7242,"Die öffentliche Geste, so das Argument, werde die asiatischen Demokraten besänftigen und die Chinesen vor Übermut bewahren.",Zeit,Germany,1995,politicians and high-ranking officials,profession
6732,Verwiesen wurde auf Listenverbindungen von PDS und WASG bei der Bundestagswahl 2005.,Welt,Germany,2008,politicians and high-ranking officials,profession
4847,"Les analystes estiment que la Coupe du Monde de football ne suffira pas à compenser un marché publicitaire déprimé, dont le groupe lui-même n'attend pas de rebond avant septembre 2002, et jugent la valeur chère.",Figaro,France,2002,other professions,profession
6802,"Wenn wir das an einen Bauträger vergeben, wird es günstiger.'",SZ,Germany,2017,entrepreneurs,labor_market_position
8011,"Fehlende Gier und reihenweise Aussetzer sind bekanntlich DIE Gründe des Leverkusener Mega-Absturzes mit nur zwei Siege in 12 Saisonspielen.---Wie Xabi die Werkself wieder auf ihr starkes Niveau der Vorsaison (Platz 3) führen möchte?---""Was ich von Trainern wie Guardiola oder Mourinho gelernt habe ist, dass die Spieler dem Trainer glauben und folgen müssen"", sagt Alonso und erklärt: ""Ich will ihnen mit meinem Wissen, meinem Hunger und meinen Leader-Qualitäten helfen.""",Bild,Germany,2022,athletes,profession
4331,Des troupes régulières sont envoyées en renfort.,Figaro,France,2002,soldiers,profession
8925,"Si le gouvernement indien autorise, depuis, aux multinationales étrangères d’ouvrir des centres commerciaux et autres commerces de détail, cela reste, dans la pratique, très difficile",Figaro,France,2014,CEOs and corporate leaders,labor_market_position
5335,"Car dans les coulisses, on avance que le no°2 sur la liste sera une femme, en l'occurrence la députée socialiste Béatrice Marre qui viendrait donc souffler la place d'Henri Bonan, actuellement 1er adjoint.",Parisien,France,2000,,
7331,400 000 neue Personen seien in der Grundsicherung  zu erwarten.,FAZ,Germany,2021,unemployed,labor_market_position
4730,A DEUX heures du bonheur Plus que deux journées à tenir pour les Cergypontaines afin de conserver leur première place et d'accéder l'an prochain en Nationale 1.,Parisien,France,2000,,
6542,Bei der Landtagswahl in Mecklenburg-Vorpommern ist die CDU hinter die AfD zurückgefallen.,SZ,Germany,2016,politicians and high-ranking officials,profession
5306,"Une demi-douzaine de préfets de gauche ont été placés « hors cadre », tandis que cinq ou six autres recevaient des affectations prestigieuses, à la Cour des comptes ou au Conseil d'Etat, qui font office de « placards dorés ».",Monde,France,1995,politicians and high-ranking officials,profession
5162,"Et de détruire du même coup les alibis des protagonistes de l'époque et de trouver le coupable.---Des données inestimables pour les enquêteurs et, plus prosaïquement, pour les romanciers comme Patricia Cornwell, célèbre auteur de romans policiers, que l'on voit fureter dans la ferme et déambuler à travers les corps.",Figaro,France,2002,authors and artists;scientists and professors,profession
7861,"---Überzeugendste Begründung---""Ich bin der Vermögensverwalter der Bürger und jede Milliarde Schulden tut mir weh"", bekennt der Minister und erläutert seinen neuen ""Abwehrschirm"": ""Das sind krisenbedingte Kredite, die nur eingesetzt werden zum Beispiel für die Gaspreisbremse.",Bild,Germany,2022,,
2157,"Immerhin ein Fünftel des globalen Fusionsvolumens geht auf Private Equity zurück, wie die InvestmentbankCiti kalkuliert, und die Beratung  Boston Consulting Group (BCG) glaubt, dass die Bedeutung der Investoren noch zunimmt.",FAZ,Germany,2021,"capital owners, investors and shareholders",socio_economic_position
1063,"Damit zielt er weniger auf künftige Gesetzesinitiativen als darauf ab, daß sich neben der interfraktionellen Gemeinschaft auf dem Fußballplatz oder an der Bundestagsbar auch eine unter den Golfern bildet.",Zeit,Germany,1995,,
1168,"Ein Konzern hat den Zweck, seinen Aktionären Gewinn zu bringen.",Welt,Germany,2008,"CEOs and corporate leaders;capital owners, investors and shareholders",labor_market_position;socio_economic_position
3637,"Elle est l'actionnaire majoritaire de l'un des plus gros groupes d'élevage en Asie, Liong Hup holding, qui dispose de ramifications en Chine, en Indonésie, aux Philippines et à Singapour.",Figaro,France,2002,CEOs and corporate leaders;entrepreneurs,labor_market_position
7652,Ein im Juli verabschiedetes 31-Punkte-Programm soll die Privatwirtschaft anschieben.,Spiegel,Germany,2023,,
5589,"Al-Shabaab führt danach, vereinfacht gesagt, keinen Krieg, sondern betreibt Terrorismus - wofür die Polizei zuständig ist, nicht das Militär.",SZ,Germany,2016,"terrorists, rebels, revolutionaries and/or movements of armed resistance",social_deviance
7193,"Zwar, Heilige und Hure ist Kundry von jeher, Höllenrose und Büßerin zugleich; auch ist die sexuelle Symbolik von Kelch und Speer schon etwas länger bekannt; dennoch hat Konwitschny es zum erstenmal gewagt, die traumatischen Männerphantasien, von der blutenden Kastrationswunde bis zur männermordenden Emanze und lichtblau umstrahlten Übermutter, drastisch ins Bild zu setzen - wofür ihn das Münchner Publikum heftig schalt und die Münchner Kritik begeistert gleich in die ""Top ten der Opernregie"" hin auflobte.",Zeit,Germany,1995,,
4492,"C'est avec des accents dignes de Victor Hugo que M. Cardoso évoque le sort des « exclus, des Brésiliens les plus humbles qui payaient le coût de l'inflation sans avoir les moyens de se défendre, de ceux qui sont humiliés lorsqu'ils font la queue dans les hôpitaux et les bureaux de la sécurité sociale, ceux qui gagnent peu alors qu'ils donnent beaucoup au pays dans les usines, à la campagne, dans les magasins, les bureaux.",Monde,France,1995,,
7267,"Die von Photographen wie Hans Robertson, Siegfried Eikelmann, Dora Horovitz und Umbo gemachten Aufnahmen setzen nicht nur Maßstäbe für die Tanzphotographie, sondern belegen auch den Einfluß, den Kreutzberg bis heute hat - nicht nur in Deutschland.",Zeit,Germany,1995,other professions,profession
4981,"Tous les ans, les musiciens de la fanfare se réunissent sous les auspices de Cécile, leur sainte patronne, pour un banquet qui tourne toujours ­ le vin aidant ­ au délire le plus total.",Parisien,France,2000,authors and artists,profession
8336,"Il précise que des initiatives ont été empêchées lorsque certains acteurs ont tenté, par exemple, de faire sortir l’autisme de la psychiatrisation, de fermer les établissements ou services d’aide par le travail (ESAT), car le droit du travail ne s’y applique toujours pas, ou de fermer les instituts médico-éducatifs (IME), considérés comme inadaptés aux besoins des enfants.",Mediapart,France,2021,"minors, including children and pupils",age_and_family_status
9592,"Doch auch bei eingetragenen Lebensgemeinschaften besteht ein Anspruch auf Hinterbliebenenrente.Achtung: Durch zu hohe eigene Einkünfte kommt es hier aber oft vor, dass Renten nicht oder nur zum Teil ausgezahlt werden.",Bild,Germany,2017,couples,age_and_family_status
